,tripduration,start station latitude,start station longitude,end station latitude,end station longitude
3919,729,40.689888,-73.981013,40.751872999999996,-73.97770600000001
3920,692,40.72710258,-74.00297088,40.711065999999995,-74.009447
3921,1637,40.70355377,-74.00670227,40.73049393,-73.99572140000001
3922,527,40.750967348715974,-73.99444207549095,40.73935542,-73.99931783
3923,1839,40.720873600000004,-73.98085795,40.701907,-74.013942
3924,1830,40.74195138,-74.00803013,40.7462009,-73.98855723
3925,1345,40.742354299999995,-73.98915076,40.76370739,-73.9851615
3926,3970,40.73971301,-73.99456405,40.68753406,-73.97265183
3928,465,40.73454567,-73.99074142,40.72953837,-73.98426726
3929,232,40.69236178,-73.98631746,40.73912601,-73.97973776
3930,477,40.75323098,-73.97032517,40.76095756,-73.96724467
3931,640,40.73038599,-74.00214988,40.74395411,-73.99144871
3932,1528,40.74290902,-73.97706058,40.76228826,-73.98336183
3933,1898,40.68981035,-73.97493121,40.69239502,-73.99337909
3934,850,40.694546087246025,-73.95801365375519,40.69475701363877,-73.99052739143372
3935,1433,40.70823502,-74.00530063,40.715337899999994,-74.01658354
3936,1453,40.70823502,-74.00530063,40.715337899999994,-74.01658354
3937,797,40.69474881,-73.98362464,40.72217444,-73.98368779
3938,1329,40.73704984,-73.99009296,40.73704984,-73.99009296
3939,1275,40.75455731,-73.96592976,40.742354299999995,-73.98915076
3941,603,40.72229346,-73.99147535,40.73454567,-73.99074142
3942,869,40.68851534,-73.9647628,40.68216564,-73.95399026
3943,1163,40.70717936,-74.00887308,40.70834698,-74.01713445
3944,1864,40.68981035,-73.97493121,40.69239502,-73.99337909
3945,239,40.70862144,-74.00722156,40.7047177,-74.00926027
3946,2178,40.70355377,-74.00670227,40.73291553,-74.00711384
3947,4709,40.69236178,-73.98631746,40.68382604,-73.97632328
3948,2248,40.72110063,-73.99192540000001,40.69239502,-73.99337909
3949,1674,40.71911552,-74.00666661,40.76590936,-73.97634151
3950,3287,40.74177603,-74.00149746,40.70531194,-73.97100056
3951,846,40.76340613,-73.97722479,40.750967348715974,-73.99444207549095
3952,1649,40.71911552,-74.00666661,40.76590936,-73.97634151
3953,1001,40.72317958,-73.99480012,40.746745000000004,-74.007756
3954,4650,40.69236178,-73.98631746,40.68382604,-73.97632328
3955,1105,40.72317958,-73.99480012,40.74206539,-74.00443172
3956,425,40.70281858,-73.98765762,40.69474881,-73.98362464
3957,1084,40.70717936,-74.00887308,40.70834698,-74.01713445
3958,12048,40.70277159,-73.99383605,40.71559509,-73.9870295
3959,460,40.751396,-74.00522600000001,40.73047747,-73.99906065
3960,760,40.69308257,-73.97178913,40.683048,-73.964915
3961,698,40.7172274,-73.98802084,40.72621788,-73.98379855
3962,1615,40.76087502,-74.00277668,40.646768,-74.01651
3963,1788,40.751483,-73.996764,40.76669671,-73.99061728
3964,395,40.73331967,-73.99510132,40.72953837,-73.98426726
3965,826,40.71893904,-73.99266288,40.73454567,-73.99074142
3966,1661,40.749717753,-74.002950346,40.728846000000004,-74.00859100000001
3967,675,40.7172274,-73.98802084,40.76009437,-73.99461843
3968,358,40.73704984,-73.99009296,40.72362738,-73.99949601
3969,1963,40.73049393,-73.99572140000001,40.73291553,-74.00711384
3970,1211,40.73401143,-74.00293877,40.73652889,-74.00618026
3971,469,40.73704984,-73.99009296,40.71146364,-74.00552427
3972,1967,40.73049393,-73.99572140000001,40.73291553,-74.00711384
3973,928,40.74345335,-74.00004031,40.69580705,-73.97355569
3974,1291,40.71269042,-73.98776323,40.72740794,-73.98142006
3975,1291,40.71269042,-73.98776323,40.72740794,-73.98142006
3976,699,40.76915505,-73.98191841,40.68926942,-73.98912867
3977,2679,40.75660359,-73.9979009,40.70853074,-73.96408963
3979,2315,40.74290902,-73.97706058,40.70905623,-74.01043382
3980,1601,40.735238,-74.000271,40.73971301,-73.99456405
3981,1542,40.735238,-74.000271,40.75513557,-73.98658032
3982,3132,40.74177603,-74.00149746,40.75992262,-73.97648516
3984,1097,40.710451,-73.960876,40.71494807,-74.00234482
3985,662,40.69308257,-73.97178913,40.683048,-73.964915
3986,182,40.68382604,-73.97632328,40.70122128,-74.01234218
3987,1123,40.76695317,-73.98169333,40.7454973,-74.00197139
3988,2997,40.72210378668603,-73.99724900722505,40.70706456,-74.00731853
3989,1691,40.75172632,-73.98753523,40.72210378668603,-73.99724900722505
3990,1353,40.76584941,-73.98690506,40.75206862,-73.96784384
3991,942,40.70717936,-74.00887308,40.70834698,-74.01713445
3992,1132,40.726280700000004,-73.98978041,40.73971301,-73.99456405
3993,957,40.7606597,-73.98042047,40.75513557,-73.98658032
3994,1120,40.726280700000004,-73.98978041,40.73971301,-73.99456405
3995,1590,40.76087502,-74.00277668,40.751483,-73.996764
3996,940,40.7606597,-73.98042047,40.75513557,-73.98658032
3997,821,40.734232,-73.986923,40.734232,-73.986923
3998,12387,40.73532427,-73.99800419,40.73704984,-73.99009296
3999,916,40.70717936,-74.00887308,40.70834698,-74.01713445
4000,215,40.73049393,-73.99572140000001,40.72502876,-73.99069656
4001,1150,40.70355377,-74.00670227,40.73314259,-73.97573881
4002,8616,40.70463334,-74.01361706,40.70463334,-74.01361706
4003,798,40.759107,-73.959223,40.74290902,-73.97706058
4004,1344,40.74780373,-73.97344190000001,40.75001986,-73.96905301
4005,1764,40.75038009,-73.98338988,40.74195138,-74.00803013
4006,813,40.688226,-73.979382,40.6809833854,-73.9500479759
4007,822,40.72740794,-73.98142006,40.6809833854,-73.9500479759
4008,2544,40.75660359,-73.9979009,40.70853074,-73.96408963
4009,1769,40.71754834,-74.01322069,40.74195138,-74.00803013
4010,750,40.742354299999995,-73.98915076,40.74290902,-73.97706058
4011,1960,40.716633,-73.981933,40.71911552,-74.00666661
4013,563,40.72066442,-73.98517977,40.72490985,-74.00154702
4014,74579,40.699773,-73.979927,40.69196035,-73.96536851
4015,1263,40.71473993,-74.00910627,40.71911552,-74.00666661
4016,1326,40.74334935,-74.00681753,40.69512845,-73.99595065
4017,1324,40.74334935,-74.00681753,40.70834698,-74.01713445
4018,2235,40.7149787,-74.013012,40.715337899999994,-74.01658354
4019,49036,40.73524276,-73.98758561,40.75513557,-73.98658032
4020,1034,40.72299208,-73.97995466,40.742354299999995,-73.98915076
4021,1038,40.72299208,-73.97995466,40.742354299999995,-73.98915076
4022,355,40.71850211,-73.98329859,40.76068327096592,-73.98452728986742
4023,1691,40.69760127,-73.99344559,40.70277159,-73.99383605
4024,709,40.70355377,-74.00670227,40.70355377,-74.00670227
4025,1756,40.770513,-73.988038,40.71911552,-74.00666661
4026,2212,40.7149787,-74.013012,40.715337899999994,-74.01658354
4027,649,40.73524276,-73.98758561,40.69236178,-73.98631746
4028,1263,40.710451,-73.960876,40.71260486,-73.96264403
4029,863,40.75455731,-73.96592976,40.76590936,-73.97634151
4030,2354,40.71910537,-73.99973337,40.73827428,-73.98751968
4031,1647,40.69760127,-73.99344559,40.70277159,-73.99383605
4032,2910,40.74177603,-74.00149746,40.75992262,-73.97648516
4033,457,40.76695317,-73.98169333,40.76695317,-73.98169333
4034,5571,40.76590936,-73.97634151,40.746745000000004,-74.007756
4035,1737,40.770513,-73.988038,40.689888,-73.981013
4036,1411,40.72015227023285,-74.01036500930786,40.73532427,-73.99800419
4037,1210,40.71754834,-74.01322069,40.71911552,-74.00666661
4038,566,40.68926942,-73.98912867,40.68691865,-73.976682
4039,619,40.69474881,-73.98362464,40.68683208,-73.9796772
4040,356,40.716887,-73.96319799999999,40.75934501,-73.96759673
4041,1253,40.75968085,-73.97031366,40.71117416,-74.00016545
4042,570,40.75038009,-73.98338988,40.74290902,-73.97706058
4043,373,40.716887,-73.96319799999999,40.71285887,-73.96590294
4044,408,40.76695317,-73.98169333,40.76695317,-73.98169333
4045,643,40.69383,-73.990539,40.74345335,-74.00004031
4046,275,40.716887,-73.96319799999999,40.71285887,-73.96590294
4047,542,40.72953837,-73.98426726,40.72953837,-73.98426726
4048,1409,40.70255088,-73.98940236,40.70853074,-73.96408963
4049,15808,40.68764484,-73.96968902,40.69308257,-73.97178913
4050,159,40.75714758,-73.97207836,40.716633,-73.981933
4051,591,40.72210378668603,-73.99724900722505,40.71219906,-73.97948148
4052,15550,40.75019995,-73.99093085,40.76009437,-73.99461843
4053,1204,40.76087502,-74.00277668,40.768254,-73.988639
4054,695,40.75828065,-73.97069431,40.770513,-73.988038
4055,1473,40.72217444,-73.98368779,40.70277159,-73.99383605
4056,1208,40.76087502,-74.00277668,40.74334935,-74.00681753
4057,1145,40.711512,-74.01575600000001,40.70905623,-74.01043382
4058,125,40.72019576,-73.98997825,40.72019576,-73.98997825
4059,1350,40.73454567,-73.99074142,40.746646999999996,-73.993915
4060,1996,40.74206539,-74.00443172,40.701907,-74.013942
4061,217,40.74238787,-73.99726235,40.7454973,-74.00197139
4062,122,40.7014851,-73.98656928,40.70281858,-73.98765762
4063,1979,40.74206539,-74.00443172,40.701907,-74.013942
4064,1265,40.689888,-73.981013,40.750967348715974,-73.99444207549095
4065,301,40.76370739,-73.9851615,40.7652654,-73.98192338
4066,3073,40.73038599,-74.00214988,40.72243797,-74.00566443
4067,63670,40.68764484,-73.96968902,40.71494807,-74.00234482
4068,1278,40.68753406,-73.97265183,40.693261,-73.968896
4069,4963,40.76590936,-73.97634151,40.72679454,-73.99695094
4070,1132,40.73704984,-73.99009296,40.75645824,-73.99372222
4071,3029,40.746745000000004,-74.007756,40.74395411,-73.99144871
4072,1563,40.74290902,-73.97706058,40.73049393,-73.99572140000001
4073,313,40.73454567,-73.99074142,40.75466591,-73.99138152
4074,29171,40.74177603,-74.00149746,40.745712100000006,-73.98194829
4075,1889,40.74206539,-74.00443172,40.701907,-74.013942
4076,1165,40.74345335,-74.00004031,40.71748752,-74.0104554
4077,1050,40.76087502,-74.00277668,40.74334935,-74.00681753
4078,110646,40.72210378668603,-73.99724900722505,40.70355377,-74.00670227
4079,1871,40.76009437,-73.99461843,40.728846000000004,-74.00859100000001
4080,758,40.74290902,-73.97706058,40.75455731,-73.96592976
4081,65,40.70706456,-74.00731853,40.70706456,-74.00731853
4082,463,40.73331967,-73.99510132,40.72490985,-74.00154702
4083,701,40.68807003,-73.98410637,40.68382604,-73.97632328
4084,260,40.73454567,-73.99074142,40.73649403,-73.99704374
4085,215,40.76590936,-73.97634151,40.76695317,-73.98169333
4086,71475,40.70277159,-73.99383605,40.69089272,-73.99612349
4087,1129,40.68753406,-73.97265183,40.68415748,-73.96922273
4088,742,40.701907,-74.013942,40.71117444,-73.99682619
4089,71820,40.70277159,-73.99383605,40.69089272,-73.99612349
4090,2341,40.72317958,-73.99480012,40.70905623,-74.01043382
4091,382,40.76370739,-73.9851615,40.76269882,-73.99301222
4092,37948,40.72019576,-73.98997825,40.76590936,-73.97634151
4093,1654,40.75299641,-73.98721619,40.76590936,-73.97634151
4094,1482,40.73314259,-73.97573881,40.75756989999999,-73.99098507
4095,1089,40.750967348715974,-73.99444207549095,40.76695317,-73.98169333
4096,1602,40.73454567,-73.99074142,40.71850211,-73.98329859
4097,593,40.72490985,-74.00154702,40.73532427,-73.99800419
4098,412,40.73454567,-73.99074142,40.69236178,-73.98631746
4099,3578,40.71910537,-73.99973337,40.715337899999994,-74.01658354
4100,597,40.70834698,-74.01713445,40.7149787,-74.013012
4101,1063,40.68753406,-73.97265183,40.693261,-73.968896
4102,1836,40.75660359,-73.9979009,40.73261787,-73.99158043
4105,1036,40.72229346,-73.99147535,40.74394314,-73.97966069
4106,621,40.70255088,-73.98940236,40.70255088,-73.98940236
4107,284,40.76695317,-73.98169333,40.76695317,-73.98169333
4108,1158,40.720873600000004,-73.98085795,40.73649403,-73.99704374
4109,1801,40.7405826,-74.00550867,40.740343200000005,-73.98955109
4110,1158,40.72453734,-73.98185424,40.73649403,-73.99704374
4111,1332,40.72229346,-73.99147535,40.73704984,-73.99009296
4112,1333,40.72229346,-73.99147535,40.73704984,-73.99009296
4113,52901,40.73726186,-73.99238967,40.75666,-73.97668399999999
4114,658,40.71076228,-73.99400398,40.71146364,-74.00552427
4115,497,40.73224119,-74.00026394,40.73291553,-74.00711384
4116,4856,40.76009437,-73.99461843,40.76590936,-73.97634151
4118,1010,40.75097711,-73.98765428,40.72229346,-73.99147535
4119,182,40.71893904,-73.99266288,40.72229346,-73.99147535
4120,1316,40.74290902,-73.97706058,40.73049393,-73.99572140000001
4121,629,40.74177603,-74.00149746,40.75172632,-73.98753523
4122,2419,40.71117416,-74.00016545,40.72019576,-73.98997825
4123,751,40.75066386,-74.00176802,40.72456089,-73.99565293
4124,519,40.73049393,-73.99572140000001,40.72362738,-73.99949601
4125,1237,40.71494807,-74.00234482,40.71173107,-73.99193043
4126,2470,40.71260486,-73.96264403,40.72019576,-73.98997825
4127,971,40.750072700000004,-73.99839279,40.771522,-73.99054100000001
4128,906,40.739445,-73.97680600000001,40.71754834,-74.01322069
4129,2907,40.746745000000004,-74.007756,40.739445,-73.97680600000001
4130,1443,40.73454567,-73.99074142,40.71850211,-73.98329859
4131,74312,40.76590936,-73.97634151,40.71910537,-73.99973337
4132,6672,40.73454567,-73.99074142,40.70355377,-74.00670227
4133,1734,40.76727216,-73.99392888,40.73291553,-74.00711384
4134,316,40.72362738,-73.99949601,40.69239502,-73.99337909
4135,1311,40.751872999999996,-73.97770600000001,40.726280700000004,-73.98978041
4136,407,40.73532427,-73.99800419,40.74238787,-73.99726235
4137,410,40.73532427,-73.99800419,40.74238787,-73.99726235
4138,1406,40.76227205,-73.98788205,40.72456089,-73.99565293
4139,506,40.751483,-73.996764,40.715337899999994,-74.01658354
4140,959,40.7652654,-73.98192338,40.735238,-74.000271
4141,295,40.770513,-73.988038,40.76669671,-73.99061728
4142,2324,40.7284186,-73.98713956,40.70463334,-74.01361706
4143,1165,40.73535398,-74.00483091,40.74334935,-74.00681753
4144,3620,40.72019576,-73.98997825,40.739445,-73.97680600000001
4145,686,40.70862144,-74.00722156,40.71559509,-73.9870295
4146,905,40.71910537,-73.99973337,40.7149787,-74.013012
4147,67,40.75466591,-73.99138152,40.75466591,-73.99138152
4148,1629,40.76727216,-73.99392888,40.69236178,-73.98631746
4150,1184,40.73649403,-73.99704374,40.69236178,-73.98631746
4151,1819,40.7047177,-74.00926027,40.70037867,-73.99548059
4152,785,40.72317958,-73.99480012,40.73038599,-74.00214988
4153,1771,40.7047177,-74.00926027,40.70037867,-73.99548059
4154,496,40.75714758,-73.97207836,40.75714758,-73.97207836
4155,1733,40.73543934,-73.99453948,40.746745000000004,-74.007756
4156,729,40.735238,-74.000271,40.68539567,-73.97431458
4157,881,40.75097711,-73.98765428,40.73492695,-73.99200509
4158,1754,40.73781509,-73.99994661,40.74206539,-74.00443172
4159,1415,40.72015227023285,-74.01036500930786,40.71602118,-73.99974372
4160,1457,40.72456089,-73.99565293,40.70823502,-74.00530063
4161,300,40.710451,-73.960876,40.72110063,-73.99192540000001
4162,7570,40.76095756,-73.96724467,40.73291553,-74.00711384
4163,687,40.75206862,-73.96784384,40.74206539,-74.00443172
4164,588,40.74334935,-74.00681753,40.74691959,-74.00451887
4165,7167,40.76095756,-73.96724467,40.76095756,-73.96724467
4166,684,40.76695317,-73.98169333,40.76019252,-73.9912551
4167,772,40.740343200000005,-73.98955109,40.726280700000004,-73.98978041
4168,1795,40.74290902,-73.97706058,40.7462009,-73.98855723
4169,1801,40.73454567,-73.99074142,40.70955958,-74.00653609
4170,687,40.75660359,-73.9979009,40.74691959,-74.00451887
4171,1792,40.74290902,-73.97706058,40.71605866,-73.99190759
4172,1395,40.71625008,-74.0091059,40.74195138,-74.00803013
4173,8443,40.76695317,-73.98169333,40.71754834,-74.01322069
4174,2261,40.75323098,-73.97032517,40.73224119,-74.00026394
4175,328,40.76095756,-73.96724467,40.740343200000005,-73.98955109
4176,1292,40.7652654,-73.98192338,40.7652654,-73.98192338
4177,1303,40.71625008,-74.0091059,40.74195138,-74.00803013
4178,2034,40.693261,-73.968896,40.683048,-73.964915
4179,815,40.73587678,-73.98205027,40.72917025,-73.99810231
4180,1596,40.73038599,-74.00214988,40.7405826,-74.00550867
4181,1170,40.69475701363877,-73.99052739143372,40.70277159,-73.99383605
4182,6921,40.701907,-74.013942,40.71534825,-73.96024116
4183,936,40.751581,-73.97791,40.69475701363877,-73.99052739143372
4184,374,40.70277159,-73.99383605,40.70277159,-73.99383605
4185,1568,40.73038599,-74.00214988,40.73454567,-73.99074142
4186,296,40.76087502,-74.00277668,40.646606799999994,-74.01597
4187,2200,40.750967348715974,-73.99444207549095,40.75660359,-73.9979009
4188,310,40.75992262,-73.97648516,40.76461837,-73.98789473
4189,6778,40.701907,-74.013942,40.71534825,-73.96024116
4190,2842,40.73291553,-74.00711384,40.771522,-73.99054100000001
4191,227,40.76370739,-73.9851615,40.76340613,-73.97722479
4192,583,40.76227205,-73.98788205,40.76695317,-73.98169333
4193,9327,40.735238,-74.000271,40.728846000000004,-74.00859100000001
4195,807,40.76340613,-73.97722479,40.76341379,-73.99667444
4196,3415,40.72953837,-73.98426726,40.70122128,-74.01234218
4197,1858,40.75968085,-73.97031366,40.71291224,-74.01020234
4198,1855,40.7172274,-73.98802084,40.71291224,-74.01020234
4200,2603,40.73226398,-73.99852205,40.71910537,-73.99973337
4201,764,40.73535398,-74.00483091,40.73535398,-74.00483091
4202,1367,40.74195138,-74.00803013,40.71473993,-74.00910627
4203,524,40.74290902,-73.97706058,40.72953837,-73.98426726
4204,592,40.73543934,-73.99453948,40.74206539,-74.00443172
4205,1044,40.73226398,-73.99852205,40.746745000000004,-74.007756
4206,454,40.69236178,-73.98631746,40.695065,-73.987167
4207,409,40.74317449,-74.00366443,40.73704984,-73.99009296
4208,246,40.72743423,-73.99379025,40.72456089,-73.99565293
4209,424,40.74317449,-74.00366443,40.73704984,-73.99009296
4210,1167,40.75019995,-73.99093085,40.72743423,-73.99379025
4211,1126,40.74475148,-73.99915362,40.7652654,-73.98192338
4212,1743,40.71307916,-73.99851193,40.70281858,-73.98765762
4213,2337,40.744219,-73.97121214,40.69512845,-73.99595065
4214,490,40.72467721,-73.98783413,40.71559509,-73.9870295
4215,609,40.69580705,-73.97355569,40.76227205,-73.98788205
4216,176,40.75828065,-73.97069431,40.75097711,-73.98765428
4217,1368,40.76087502,-74.00277668,40.734232,-73.986923
4218,181,40.72743423,-73.99379025,40.69236178,-73.98631746
4219,1782,40.71307916,-73.99851193,40.70281858,-73.98765762
4220,735,40.717571,-74.005549,40.7149787,-74.013012
4221,1754,40.72490985,-74.00154702,40.751872999999996,-73.97770600000001
4222,463,40.746745000000004,-74.007756,40.746646999999996,-73.993915
4223,2357,40.744219,-73.97121214,40.71739973,-73.98016555
4224,1028,40.724399,-74.004704,40.76095756,-73.96724467
4225,692,40.717571,-74.005549,40.7149787,-74.013012
4228,1080,40.69236178,-73.98631746,40.72743423,-73.99379025
4229,1859,40.742354299999995,-73.98915076,40.726280700000004,-73.98978041
4230,1155,40.74290902,-73.97706058,40.746745000000004,-74.007756
4231,95,40.76590936,-73.97634151,40.76590936,-73.97634151
4232,1498,40.7047177,-74.00926027,40.70706456,-74.00731853
4233,1496,40.73704984,-73.99009296,40.72019576,-73.98997825
4234,1861,40.73704984,-73.99009296,40.76915505,-73.98191841
4236,1298,40.72938685,-73.97772429,40.73624527,-73.98473765
4237,1873,40.69236178,-73.98631746,40.74173969,-73.99415556
4238,212,40.73543934,-73.99453948,40.73781509,-73.99994661
4239,1832,40.716887,-73.96319799999999,40.716887,-73.96319799999999
4240,583,40.73543934,-73.99453948,40.73652889,-74.00618026
4241,2206,40.768254,-73.988639,40.76340613,-73.97722479
4243,1875,40.76695317,-73.98169333,40.73935542,-73.99931783
4245,69852,40.68415748,-73.96922273,40.70853074,-73.96408963
4246,291,40.72015227023285,-74.01036500930786,40.715337899999994,-74.01658354
4247,1762,40.716887,-73.96319799999999,40.716887,-73.96319799999999
4248,7849,40.689888,-73.981013,40.72066442,-73.98517977
4249,373,40.75466591,-73.99138152,40.7568001,-73.98291153
4250,3098,40.689888,-73.981013,40.74177603,-74.00149746
4251,1854,40.70355377,-74.00670227,40.71754834,-74.01322069
4252,1340,40.74195138,-74.00803013,40.70862144,-74.00722156
4253,319,40.7606597,-73.98042047,40.7652654,-73.98192338
4254,649,40.73454567,-73.99074142,40.74345335,-74.00004031
4255,1447,40.71739973,-73.98016555,40.71285887,-73.96590294
4256,1326,40.74195138,-74.00803013,40.70862144,-74.00722156
4257,2308,40.76590936,-73.97634151,40.76590936,-73.97634151
4258,374,40.68415748,-73.96922273,40.69308257,-73.97178913
4259,1261,40.742354299999995,-73.98915076,40.76370739,-73.9851615
4260,1129,40.73291553,-74.00711384,40.73261787,-73.99158043
4261,430,40.76269882,-73.99301222,40.7284186,-73.98713956
4262,1841,40.75714758,-73.97207836,40.76340613,-73.97722479
4263,386,40.70255088,-73.98940236,40.70255088,-73.98940236
4264,643,40.69236178,-73.98631746,40.68691865,-73.976682
4265,3384,40.74345335,-74.00004031,40.73291553,-74.00711384
4266,964,40.74780373,-73.97344190000001,40.746646999999996,-73.993915
4267,1193,40.76227205,-73.98788205,40.76095756,-73.96724467
4268,1224,40.742354299999995,-73.98915076,40.76370739,-73.9851615
4269,1084,40.76695317,-73.98169333,40.74854862,-73.98808416
4270,554,40.751872999999996,-73.97770600000001,40.71559509,-73.9870295
4271,1689,40.74290902,-73.97706058,40.726280700000004,-73.98978041
4272,1076,40.76695317,-73.98169333,40.74854862,-73.98808416
4273,1295,40.76590936,-73.97634151,40.768254,-73.988639
4274,819,40.76695317,-73.98169333,40.75513557,-73.98658032
4275,259,40.76227205,-73.98788205,40.76227205,-73.98788205
4276,523,40.70224,-73.982578,40.70277159,-73.99383605
4277,377,40.76695317,-73.98169333,40.76227205,-73.98788205
4278,2757,40.717571,-74.005549,40.710451,-73.960876
4279,872,40.750967348715974,-73.99444207549095,40.74734825,-73.99723551
4280,1050,40.750967348715974,-73.99444207549095,40.771522,-73.99054100000001
4281,1575,40.71260486,-73.96264403,40.693261,-73.968896
4282,1484,40.751483,-73.996764,40.76727216,-73.99392888
4283,1158,40.72453734,-73.98185424,40.722055,-73.989111
4284,319,40.750967348715974,-73.99444207549095,40.75066386,-74.00176802
4285,1555,40.71260486,-73.96264403,40.693261,-73.968896
4287,354,40.70955958,-74.00653609,40.7149787,-74.013012
4288,446,40.696191999999996,-73.991218,40.72217444,-73.98368779
4289,700,40.75510267,-73.97498696,40.76695317,-73.98169333
4290,4370,40.76695317,-73.98169333,40.74206539,-74.00443172
4291,691,40.69363137,-73.96223558,40.707873,-74.00166999999999
4292,286,40.76227205,-73.98788205,40.76227205,-73.98788205
4293,1684,40.75714758,-73.97207836,40.76340613,-73.97722479
4294,221,40.76461837,-73.98789473,40.76695317,-73.98169333
4295,577,40.76227205,-73.98788205,40.75097711,-73.98765428
4296,1580,40.76695317,-73.98169333,40.73935542,-73.99931783
4297,2814,40.73221853,-73.98165557,40.73524276,-73.98758561
4298,1272,40.69363137,-73.96223558,40.70224,-73.982578
4299,2936,40.73223272,-73.98889957,40.76340613,-73.97722479
4300,2349,40.7390169121,-74.0026376103,40.74345335,-74.00004031
4301,4096,40.74195138,-74.00803013,40.70277159,-73.99383605
4302,1944,40.701907,-74.013942,40.68807003,-73.98410637
4303,2029,40.7451677,-73.98683077,40.71473993,-74.00910627
4304,2881,40.74206539,-74.00443172,40.76340613,-73.97722479
4305,745,40.726280700000004,-73.98978041,40.76009437,-73.99461843
4306,57770,40.751872999999996,-73.97770600000001,40.75640548,-73.9900262
4307,240,40.76030096,-73.99884222,40.76030096,-73.99884222
4308,2003,40.76590936,-73.97634151,40.76590936,-73.97634151
4309,579,40.72490985,-74.00154702,40.714215,-73.981346
4310,145,40.76269882,-73.99301222,40.76269882,-73.99301222
4311,663,40.71754834,-74.01322069,40.70463334,-74.01361706
4312,789,40.71748752,-74.0104554,40.73652889,-74.00618026
4313,266,40.74311555376486,-73.98215353488922,40.74290902,-73.97706058
4314,4417,40.70255065,-74.0127234,40.70706456,-74.00731853
4315,1203,40.76095756,-73.96724467,40.726280700000004,-73.98978041
4316,2016,40.74395411,-73.99144871,40.71911552,-74.00666661
4317,1766,40.74206539,-74.00443172,40.739445,-73.97680600000001
4318,1427,40.73454567,-73.99074142,40.76695317,-73.98169333
4319,1435,40.71939226,-74.00247214,40.70224,-73.982578
4320,3341,40.740343200000005,-73.98955109,40.70717936,-74.00887308
4321,2001,40.75992262,-73.97648516,40.742354299999995,-73.98915076
4322,1696,40.75992262,-73.97648516,40.742354299999995,-73.98915076
4323,1670,40.68926942,-73.98912867,40.685226719472546,-73.97800147533417
4324,1314,40.7454973,-74.00197139,40.74195138,-74.00803013
4325,913,40.720873600000004,-73.98085795,40.73524276,-73.98758561
4327,9183,40.74195138,-74.00803013,40.76590936,-73.97634151
4328,312,40.7451677,-73.98683077,40.71748752,-74.0104554
4329,14877,40.7489006,-73.97604882,40.750967348715974,-73.99444207549095
4330,190,40.75929124,-73.98859651,40.73261787,-73.99158043
4331,1122,40.74734825,-73.99723551,40.7284186,-73.98713956
4332,734,40.74345335,-74.00004031,40.76019252,-73.9912551
4333,358,40.73291553,-74.00711384,40.74195138,-74.00803013
4334,1119,40.75510267,-73.97498696,40.7652654,-73.98192338
4335,454,40.75038009,-73.98338988,40.71893904,-73.99266288
4337,1659,40.74173969,-73.99415556,40.72405549,-74.00965965
4338,493,40.68382604,-73.97632328,40.76915505,-73.98191841
4339,2382,40.717571,-74.005549,40.710451,-73.960876
4340,4188,40.7454973,-74.00197139,40.70706456,-74.00731853
4341,741,40.7381765,-73.97738662,40.75038009,-73.98338988
4342,1050,40.76228826,-73.98336183,40.73401143,-74.00293877
4343,183,40.73935542,-73.99931783,40.74206539,-74.00443172
4344,871,40.7047177,-74.00926027,40.70706456,-74.00731853
4345,1060,40.76341379,-73.99667444,40.73224119,-74.00026394
4346,1261,40.76227205,-73.98788205,40.73587678,-73.98205027
4347,3005,40.74173969,-73.99415556,40.715337899999994,-74.01658354
4348,1250,40.76695317,-73.98169333,40.76695317,-73.98169333
4349,1623,40.73038599,-74.00214988,40.73038599,-74.00214988
4350,208,40.73492695,-73.99200509,40.73049393,-73.99572140000001
4351,1910,40.76087502,-74.00277668,40.71754834,-74.01322069
4352,1472,40.72779126,-73.98564945,40.710451,-73.960876
4353,1296,40.75714758,-73.97207836,40.745712100000006,-73.98194829
4354,1731,40.70277159,-73.99383605,40.70853074,-73.96408963
4355,389,40.68382604,-73.97632328,40.76915505,-73.98191841
4356,1565,40.7606597,-73.98042047,40.74901271,-73.98848395
4357,938,40.73649403,-73.99704374,40.74334935,-74.00681753
4358,924,40.73649403,-73.99704374,40.74334935,-74.00681753
4359,346,40.71754834,-74.01322069,40.71291224,-74.01020234
4360,375,40.7361967,-74.00859207,40.73649403,-73.99704374
4361,1915,40.76087502,-74.00277668,40.71260486,-73.96264403
4362,1693,40.70277159,-73.99383605,40.70853074,-73.96408963
4363,1481,40.70862144,-74.00722156,40.7451677,-73.98683077
4364,1036,40.70823502,-74.00530063,40.7014851,-73.98656928
4366,2798,40.751872999999996,-73.97770600000001,40.73291553,-74.00711384
4367,924,40.73291553,-74.00711384,40.70862144,-74.00722156
4368,1681,40.7284186,-73.98713956,40.710451,-73.960876
4369,215,40.71625008,-74.0091059,40.71625008,-74.0091059
4370,143,40.71219906,-73.97948148,40.71219906,-73.97948148
4371,71,40.68807003,-73.98410637,40.68807003,-73.98410637
4372,1485,40.74173969,-73.99415556,40.72405549,-74.00965965
4373,455,40.74238787,-73.99726235,40.73532427,-73.99800419
4374,419,40.72229346,-73.99147535,40.74173969,-73.99415556
4375,1463,40.74173969,-73.99415556,40.646768,-74.01651
4376,331,40.74173969,-73.99415556,40.74206539,-74.00443172
